num	tf	experiment_type	dataset	final_verdict
720	ZMAT1	AFS-GFPIVT	YWP_B_AffSeq_A10_ZMAT1-FL	bad
724	ZMAT1	HTS-GFPIVT	YWQ_A_GC40NATTTGC	bad
1532	ZMAT4	SMS	UT380-283	bad
1528	ZMAT4	AFS-LYS	YWD_B_AffSeq_G05_ZMAT4	bad
1531	ZMAT4	HTS-LYS	YWD_A_TA40NGAGGGT	bad
1530	ZMAT4	HTS-IVT	YWH_A_CT40NGCGCTA	bad
1529	ZMAT4	HTS-GFPIVT	YWP_A_TA40NGAGGGT	bad
1527	ZMAT4	AFS-GFPIVT	YWP_B_AffSeq_G5_ZMAT4-FL	bad
1638	ZNF107	SMS	UT380-284	bad
1640	ZNF107	SMS	UT380-285	bad
1642	ZNF107	SMS	UT380-286	bad
1636	ZNF107	HTS-LYS	YWK_A_AA40NCCAGTG	bad
1637	ZNF107	HTS-LYS	YWK_C_AA40NCCAGTG	bad
1621	ZNF107	AFS-GFPIVT	YWP_B_AffSeq_D2_ZNF107-FL	bad
1639	ZNF107	SMS	UT380-284-2	good
1641	ZNF107	SMS	UT380-285-2	bad
1644	ZNF107	SMS	UT380-286-3	bad
1627	ZNF107	CHS	THC_0309.Rep-DIANA_0293	good
1628	ZNF107	CHS	THC_0309.Rep-MICHELLE_0314	good
1629	ZNF107	CHS	THC_0370.Rep-DIANA_0293	good
1630	ZNF107	CHS	THC_0370.Rep-MICHELLE_0314	good
1643	ZNF107	SMS	UT380-286-2	bad
1634	ZNF107	HTS-IVT	YWH_A_GC40NTCTCTT	bad
1635	ZNF107	HTS-IVT	YWH_A_GT40NTGTGGA	bad
1623	ZNF107	AFS-IVT	YWH_B_AffSeq_E07_ZNF107_DBD_1	bad
1624	ZNF107	AFS-IVT	YWH_B_AffSeq_F07_ZNF107_DBD_2	bad
1625	ZNF107	AFS-LYS	YWK_B_AffSeq_A5_ZNF107	bad
1626	ZNF107	AFS-LYS	YWK_D_AffSeq_A5_ZNF107	bad
1631	ZNF107	HTS-GFPIVT	YWP_A_AA40NCCAGTG	good
1632	ZNF107	HTS-GFPIVT	YWP_A_CG40NACGGTT	good
1620	ZNF107	AFS-GFPIVT	YWP_B_AffSeq_A5_ZNF107-DBD1	good
1633	ZNF107	HTS-GFPIVT	YWQ_A_CT40NTTGCGC	good
1622	ZNF107	AFS-GFPIVT	YWQ_B_AffSeq_D6_ZNF107-DBD2	good
285	ZNF121	AFS-LYS	AATA_AffSeq_H6_ZNF121	bad
291	ZNF121	HTS-LYS	YWD_A_GC40NAGAGTT	bad
286	ZNF121	AFS-LYS	YWD_B_AffSeq_E09_ZNF121	bad
290	ZNF121	HTS-LYS	AAT_A_TT40NTACAGC	bad
289	ZNF121	HTS-IVT	AATB_A_GG40NCGTAGT	bad
287	ZNF121	CHS	SI0218	good
288	ZNF121	CHS	SI0266	good
4137	ZNF131	SMS	UT380-287	bad
4131	ZNF131	CHS	THC_0475	good
4132	ZNF131	CHS	THC_0571	good
4138	ZNF131	SMS	UT380-287-2	good
4139	ZNF131	SMS	UT380-288	good
4140	ZNF131	SMS	UT380-288-2	good
4135	ZNF131	HTS-IVT	YWH_A_TC40NTGCATA	good
4129	ZNF131	AFS-IVT	YWH_B_AffSeq_G07_ZNF131_DBD	bad
4136	ZNF131	HTS-LYS	YWL_A_AG40NCTTTTC	good
4130	ZNF131	AFS-LYS	YWL_B_AffSeq_B6_ZNF131	good
4133	ZNF131	HTS-GFPIVT	YWP_A_TG40NCCATTT	good
4127	ZNF131	AFS-GFPIVT	YWP_B_AffSeq_H9_ZNF131-DBD	good
4134	ZNF131	HTS-GFPIVT	YWQ_A_GA40NGAGCTG	good
4128	ZNF131	AFS-GFPIVT	YWQ_B_AffSeq_E4_ZNF131-FL	good
3407	ZNF134	AFS-IVT	AATBA_AffSeq_G9_ZNF134	bad
3411	ZNF134	HTS-LYS	AAT_A_AC40NTGTTAC	good
3408	ZNF134	AFS-LYS	AATA_AffSeq_A7_ZNF134	good
3410	ZNF134	HTS-IVT	AATB_A_TA40NCGTCGG	bad
3409	ZNF134	CHS	SI0427	good
841	ZNF14	CHS	THC_0378.Rep-DIANA_0293	bad
842	ZNF14	CHS	THC_0378.Rep-MICHELLE_0314	bad
848	ZNF14	SMS	UT380-289	bad
839	ZNF14	AFS-LYS	YWK_B_AffSeq_D4_ZNF14	bad
840	ZNF14	AFS-LYS	YWK_D_AffSeq_D4_ZNF14	bad
844	ZNF14	HTS-GFPIVT	YWP_A_GA40NTGTATC	bad
843	ZNF14	CHS	THC_0901	good
845	ZNF14	HTS-IVT	YWH_A_TG40NTCTTGC	bad
846	ZNF14	HTS-LYS	YWK_A_CT40NCGGAGA	bad
847	ZNF14	HTS-LYS	YWK_C_CT40NCGGAGA	bad
838	ZNF14	AFS-GFPIVT	YWP_B_AffSeq_D12_ZNF14-FL	bad
2612	ZNF140	HTS-IVT	AATB_A_TC40NGGCTGT	bad
2611	ZNF140	CHS	SI0340	good
2573	ZNF142	SMS	UT380-290	bad
2574	ZNF142	SMS	UT380-291	bad
2569	ZNF142	HTS-IVT	YWF_A_AG40NGGAATC	bad
2570	ZNF142	HTS-IVT	YWH_A_AC40NGTTCGA	bad
2571	ZNF142	HTS-LYS	YWK_A_AG40NGCTCTG	bad
2562	ZNF142	AFS-LYS	YWK_B_AffSeq_B5_ZNF142	bad
2572	ZNF142	HTS-LYS	YWK_C_AG40NGCTCTG	bad
2559	ZNF142	AFS-GFPIVT	YWP_B_AffSeq_A11_ZNF142-DBD2	bad
2563	ZNF142	CHS	THC_0325.Rep-DIANA_0293	good
2564	ZNF142	CHS	THC_0325.Rep-MICHELLE_0314	good
2565	ZNF142	CHS	THC_0379.Rep-DIANA_0293	good
2566	ZNF142	CHS	THC_0379.Rep-MICHELLE_0314	good
2575	ZNF142	SMS	UT380-291-2	good
2561	ZNF142	AFS-IVT	YWH_B_AffSeq_A08_ZNF142_DBD_2	bad
2567	ZNF142	HTS-GFPIVT	YWP_A_AC40NTGTTAC	good
2568	ZNF142	HTS-GFPIVT	YWQ_A_AC40NTGTTAC	good
2560	ZNF142	AFS-GFPIVT	YWQ_B_AffSeq_A11_ZNF142-DBD1	good
587	ZNF146	HTS-IVT	AATB_A_AA40NCCGCGT	bad
585	ZNF146	AFS-IVT	AATBA_AffSeq_A10_ZNF146	dunno
586	ZNF146	CHS	SI0410	good
2984	ZNF16	HTS-LYS	AAT_A_CT40NGTTGGG	bad
2985	ZNF16	HTS-LYS	AAT_A_TT40NTAGCAG	good
2983	ZNF16	HTS-IVT	AATB_A_AG40NACCATA	bad
2982	ZNF16	AFS-LYS	AATA_AffSeq_H7_ZNF16	good
3650	ZNF160	HTS-IVT	YWH_A_AT40NTCCCGA	bad
3651	ZNF160	HTS-LYS	YWK_A_CC40NCCAATA	bad
3652	ZNF160	HTS-LYS	YWK_C_CC40NCCAATA	bad
3646	ZNF160	AFS-GFPIVT	YWQ_B_AffSeq_C8_ZNF160-FL	bad
3653	ZNF160	SMS	UT380-292	bad
3654	ZNF160	SMS	UT380-293	bad
3647	ZNF160	AFS-IVT	YWH_B_AffSeq_B08_ZNF160_DBD	bad
3648	ZNF160	HTS-GFPIVT	YWP_A_AC40NTCCTTG	good
3645	ZNF160	AFS-GFPIVT	YWP_B_AffSeq_A12_ZNF160-DBD	good
3649	ZNF160	HTS-GFPIVT	YWQ_A_CC40NCCAATA	good
1512	ZNF18	HTS-LYS	YWD_A_CA40NCTTTGA	bad
1509	ZNF18	AFS-LYS	YWD_B_AffSeq_C05_ZNF18	bad
1511	ZNF18	HTS-LYS	AAT_A_GT40NTTGGTG	good
1508	ZNF18	AFS-LYS	AATA_AffSeq_F5_ZNF18	good
1510	ZNF18	CHS	SI0563	good
2714	ZNF189	CHS	SI0201	bad
2716	ZNF189	HTS-LYS	AAT_A_AT40NAGCCTC	bad
2713	ZNF189	AFS-LYS	AATA_AffSeq_B5_ZNF189	bad
2715	ZNF189	HTS-IVT	AATB_A_CA40NTGCCGT	bad
507	ZNF20	AFS-LYS	YWD_B_AffSeq_F05_ZNF20	bad
508	ZNF20	CHS	THC_0341.Rep-DIANA_0293	good
509	ZNF20	CHS	THC_0341.Rep-MICHELLE_0314	good
510	ZNF20	CHS	THC_0395.Rep-DIANA_0293	good
511	ZNF20	CHS	THC_0395.Rep-MICHELLE_0314	good
515	ZNF20	SMS	UT380-294	bad
514	ZNF20	HTS-LYS	YWD_A_GT40NGGCATT	bad
513	ZNF20	HTS-IVT	YWH_A_CC40NCCAATA	bad
512	ZNF20	HTS-GFPIVT	YWR_A_AG40NTCGACT	good
506	ZNF20	AFS-GFPIVT	YWR_B_AffSeq_B1_ZNF20-FL	good
3666	ZNF207	CHS	THC_0402.Rep-DIANA_0293	bad
3667	ZNF207	CHS	THC_0402.Rep-MICHELLE_0314	bad
3672	ZNF207	SMS	UT380-295	bad
3668	ZNF207	HTS-IVT	YWE_A_CA40NAGCGTA	bad
3669	ZNF207	HTS-IVT	YWF_A_CA40NAGCGTA	bad
3670	ZNF207	HTS-LYS	YWK_A_GT40NACGATC	bad
3664	ZNF207	AFS-LYS	YWK_B_AffSeq_F4_ZNF207	bad
3671	ZNF207	HTS-LYS	YWK_C_GT40NACGATC	bad
3665	ZNF207	AFS-LYS	YWK_D_AffSeq_F4_ZNF207	bad
3189	ZNF208	SMS	UT380-298	bad
3190	ZNF208	SMS	UT380-298-2	bad
3176	ZNF208	AFS-IVT	YWH_B_AffSeq_D08_ZNF208_DBD_1	bad
3177	ZNF208	AFS-IVT	YWH_B_AffSeq_E08_ZNF208_DBD_2	bad
3188	ZNF208	SMS	UT380-297-2	good
3184	ZNF208	SMS	UT380-296	bad
3185	ZNF208	SMS	UT380-296-2	good
3186	ZNF208	SMS	UT380-296-3	good
3187	ZNF208	SMS	UT380-297	bad
3181	ZNF208	HTS-IVT	YWE_A_CG40NTCTTGA	bad
3182	ZNF208	HTS-IVT	YWH_A_CT40NTGTCTG	bad
3183	ZNF208	HTS-IVT	YWH_A_GC40NCTTGTA	bad
3178	ZNF208	HTS-GFPIVT	YWR_A_CA40NTCGATG	good
3179	ZNF208	HTS-GFPIVT	YWR_A_CG40NGTTATT	good
3180	ZNF208	HTS-GFPIVT	YWR_A_GA40NCTGATT	good
3173	ZNF208	AFS-GFPIVT	YWR_B_AffSeq_C1_ZNF208-DBD1	good
3174	ZNF208	AFS-GFPIVT	YWR_B_AffSeq_D1_ZNF208-DBD2	good
3175	ZNF208	AFS-GFPIVT	YWR_B_AffSeq_E1_ZNF208-DBD3	good
3753	ZNF215	SMS	UT380-299	bad
3743	ZNF215	AFS-GFPIVT	YWR_B_AffSeq_G1_ZNF215-FL	bad
3745	ZNF215	CHS	THC_0078	good
3746	ZNF215	CHS	THC_0119	good
3754	ZNF215	SMS	UT380-300	bad
3749	ZNF215	HTS-IVT	YWF_A_CG40NTCTTGA	bad
3750	ZNF215	HTS-IVT	YWH_A_GT40NGAAGTA	bad
3751	ZNF215	HTS-LYS	YWK_A_AG40NTGGCTA	bad
3744	ZNF215	AFS-LYS	YWK_B_AffSeq_B4_ZNF215	bad
3752	ZNF215	HTS-LYS	YWK_C_AG40NTGGCTA	bad
3747	ZNF215	HTS-GFPIVT	YWR_A_GG40NCGTAGT	good
3748	ZNF215	HTS-GFPIVT	YWR_A_TA40NCGTCGG	bad
3742	ZNF215	AFS-GFPIVT	YWR_B_AffSeq_F1_ZNF215-DBD	good
1518	ZNF22	HTS-LYS	AAT_A_GC40NATTTGC	bad
1519	ZNF22	HTS-LYS	AAT_A_TT40NCTCGTC	bad
1514	ZNF22	CHS	SI0064	bad
1515	ZNF22	CHS	SI0209	bad
1516	ZNF22	CHS	SI0579	bad
1513	ZNF22	AFS-LYS	AATA_AffSeq_E6_ZNF22	bad
1517	ZNF22	HTS-IVT	AATB_A_CG40NACGGTT	bad
646	ZNF226	SMS	UT380-301	bad
639	ZNF226	CHS	THC_0410.Rep-DIANA_0293	good
640	ZNF226	CHS	THC_0410.Rep-MICHELLE_0314	good
647	ZNF226	SMS	UT380-302	good
643	ZNF226	HTS-IVT	YWH_A_TC40NGCGATT	bad
636	ZNF226	AFS-IVT	YWH_B_AffSeq_G08_ZNF226_DBD	bad
644	ZNF226	HTS-LYS	YWK_A_TA40NGTTAGC	bad
637	ZNF226	AFS-LYS	YWK_B_AffSeq_F12_ZNF226	bad
645	ZNF226	HTS-LYS	YWK_C_TA40NGTTAGC	bad
638	ZNF226	AFS-LYS	YWK_D_AffSeq_F12_ZNF226	bad
641	ZNF226	HTS-GFPIVT	YWR_A_AA40NCCGCGT	good
642	ZNF226	HTS-GFPIVT	YWR_A_TC40NGGCTGT	good
634	ZNF226	AFS-GFPIVT	YWR_B_AffSeq_A2_ZNF226-FL	good
635	ZNF226	AFS-GFPIVT	YWR_B_AffSeq_H1_ZNF226-DBD	good
3738	ZNF229	HTS-IVT	YWH_A_TG40NCTGTGG	bad
3741	ZNF229	SMS	UT380-303	bad
3733	ZNF229	AFS-IVT	YWH_B_AffSeq_H08_ZNF229_DBD	bad
3739	ZNF229	HTS-LYS	YWK_A_TG40NCATATG	bad
3734	ZNF229	AFS-LYS	YWK_B_AffSeq_H4_ZNF229	bad
3740	ZNF229	HTS-LYS	YWK_C_TG40NCATATG	bad
3735	ZNF229	AFS-LYS	YWK_D_AffSeq_H4_ZNF229	bad
3736	ZNF229	HTS-GFPIVT	YWR_A_AG40NACCATA	good
3737	ZNF229	HTS-GFPIVT	YWR_A_CA40NTGCCGT	bad
3731	ZNF229	AFS-GFPIVT	YWR_B_AffSeq_B2_ZNF229-DBD	good
3732	ZNF229	AFS-GFPIVT	YWR_B_AffSeq_C2_ZNF229-FL	bad
3041	ZNF230	AFS-LYS	YWD_B_AffSeq_H05_ZNF230	bad
3046	ZNF230	HTS-IVT	YWE_A_GA40NTTCCTA	bad
3047	ZNF230	HTS-IVT	YWF_A_GA40NTTCCTA	bad
3040	ZNF230	AFS-GFPIVT	YWR_B_AffSeq_D2_ZNF230-FL	bad
3042	ZNF230	CHS	THC_0373.Rep-DIANA_0293	bad
3043	ZNF230	CHS	THC_0373.Rep-MICHELLE_0314	bad
3044	ZNF230	CHS	THC_0889	bad
3049	ZNF230	SMS	UT380-305	bad
3048	ZNF230	HTS-LYS	YWD_A_TG40NGACCTT	bad
3045	ZNF230	HTS-GFPIVT	YWR_A_CG40NACGGTT	bad
1442	ZNF233	HTS-LYS	YWD_A_AC40NGTATGA	bad
1437	ZNF233	AFS-LYS	YWD_B_AffSeq_A07_ZNF233	bad
1436	ZNF233	AFS-IVT	YWH_B_AffSeq_A09_ZNF233_DBD	bad
1438	ZNF233	CHS	THC_0431.Rep-MICHELLE_0314	good
1443	ZNF233	SMS	UT380-306	bad
1441	ZNF233	HTS-IVT	YWH_A_AC40NGCTGCT	bad
1439	ZNF233	HTS-GFPIVT	YWR_A_GA40NGGTCAT	bad
1440	ZNF233	HTS-GFPIVT	YWR_A_GG40NGGTTTA	bad
1434	ZNF233	AFS-GFPIVT	YWR_B_AffSeq_E2_ZNF233-DBD	good
1435	ZNF233	AFS-GFPIVT	YWR_B_AffSeq_F2_ZNF233-FL	good
4170	ZNF234	HTS-GFPIVT	YWR_A_TA40NTCACTC	good
4165	ZNF234	AFS-GFPIVT	YWR_B_AffSeq_G2_ZNF234-FL	good
4167	ZNF234	CHS	THC_0292.Rep-MICHELLE_0314	good
4168	ZNF234	CHS	THC_0438.Rep-MICHELLE_0314	good
4169	ZNF234	CHS	THC_0890	good
4173	ZNF234	SMS	UT380-308	bad
4172	ZNF234	HTS-LYS	YWD_A_GC40NTATAGG	bad
4166	ZNF234	AFS-LYS	YWD_B_AffSeq_E06_ZNF234	bad
4171	ZNF234	HTS-IVT	YWE_A_GG40NTAGTTT	bad
3962	ZNF250	HTS-LYS	AAT_A_TC40NTTCCGG	bad
3961	ZNF250	HTS-IVT	AATB_A_GA40NGGTCAT	bad
3959	ZNF250	AFS-LYS	AATA_AffSeq_G5_ZNF250	good
3960	ZNF250	CHS	SI0321	good
183	ZNF251	HTS-LYS	YWD_A_GT40NGTTCTC	bad
175	ZNF251	AFS-LYS	YWD_B_AffSeq_F06_ZNF251	bad
174	ZNF251	AFS-IVT	YWH_B_AffSeq_B09_ZNF251_DBD	bad
176	ZNF251	CHS	THC_0300.Rep-DIANA_0293	good
177	ZNF251	CHS	THC_0300.Rep-MICHELLE_0314	good
178	ZNF251	CHS	THC_0445.Rep-DIANA_0293	good
179	ZNF251	CHS	THC_0445.Rep-MICHELLE_0314	good
184	ZNF251	SMS	UT380-309	good
182	ZNF251	HTS-IVT	YWH_A_AT40NAGCCTC	bad
180	ZNF251	HTS-GFPIVT	YWR_A_AA40NAGTGGT	good
181	ZNF251	HTS-GFPIVT	YWR_A_TC40NGTTTTG	good
172	ZNF251	AFS-GFPIVT	YWR_B_AffSeq_A3_ZNF251-FL	good
173	ZNF251	AFS-GFPIVT	YWR_B_AffSeq_H2_ZNF251-DBD	good
1015	ZNF260	HTS-LYS	AAT_A_AT40NCCTTGG	good
1014	ZNF260	HTS-IVT	AATB_A_GG40NGGTTTA	bad
1012	ZNF260	AFS-LYS	AATA_AffSeq_B8_ZNF260	good
1013	ZNF260	CHS	SI0551	good
740	ZNF264	HTS-LYS	AAT_A_CC40NCGTTTT	bad
739	ZNF264	HTS-IVT	AATB_A_TA40NTCACTC	bad
737	ZNF264	AFS-LYS	AATA_AffSeq_C7_ZNF264	good
738	ZNF264	CHS	SI0039	good
1396	ZNF275	CHS	THC_0308.Rep-DIANA_0293	bad
1397	ZNF275	CHS	THC_0308.Rep-MICHELLE_0314	bad
1398	ZNF275	CHS	THC_0452.Rep-DIANA_0293	bad
1399	ZNF275	CHS	THC_0452.Rep-MICHELLE_0314	bad
1405	ZNF275	SMS	UT380-311	dunno
1402	ZNF275	HTS-LYS	YWD_A_CT40NTTGCGC	bad
1395	ZNF275	AFS-LYS	YWD_B_AffSeq_D06_ZNF275	bad
1403	ZNF275	HTS-LYS	YWG_A_TC40NGTTTTG	bad
1404	ZNF275	HTS-LYS	YWG_A_TG40NCTGTGG	bad
1401	ZNF275	HTS-IVT	YWH_A_CC40NGACATG	bad
1400	ZNF275	HTS-GFPIVT	YWR_A_AG40NGGAATC	good
1394	ZNF275	AFS-GFPIVT	YWR_B_AffSeq_B3_ZNF275-FL	good
338	ZNF280A	AFS-LYS	AATA_AffSeq_H5_ZNF280A	bad
339	ZNF280A	CHS	SI0576	bad
341	ZNF280A	HTS-LYS	AAT_A_TG40NCCATTT	bad
340	ZNF280A	HTS-IVT	AATB_A_TC40NGTTTTG	bad
1285	ZNF280B	CHS	THC_0459.Rep-DIANA_0293	bad
1286	ZNF280B	CHS	THC_0459.Rep-MICHELLE_0314	bad
1294	ZNF280B	SMS	UT380-312	bad
1295	ZNF280B	SMS	UT380-313	bad
1291	ZNF280B	HTS-LYS	YWD_A_AA40NGTGGTG	bad
1284	ZNF280B	AFS-LYS	YWD_B_AffSeq_A06_ZNF280B	bad
1292	ZNF280B	HTS-LYS	YWG_A_TA40NTCACTC	bad
1293	ZNF280B	HTS-LYS	YWG_A_TC40NGCGATT	bad
1289	ZNF280B	HTS-IVT	YWH_A_CT40NCTACTT	bad
1290	ZNF280B	HTS-IVT	YWH_A_GC40NAGAGTT	bad
1283	ZNF280B	AFS-IVT	YWH_B_AffSeq_E09_ZNF280B_DBD	bad
1287	ZNF280B	HTS-GFPIVT	YWR_A_CA40NAGCGTA	bad
1288	ZNF280B	HTS-GFPIVT	YWR_A_CG40NTCTTGA	bad
1282	ZNF280B	AFS-GFPIVT	YWR_B_AffSeq_D3_ZNF280B-FL	bad
3988	ZNF280D	CHS	THC_0380.Rep-DIANA_0293	dunno
3989	ZNF280D	CHS	THC_0380.Rep-MICHELLE_0314	dunno
3990	ZNF280D	CHS	THC_0895	dunno
3997	ZNF280D	SMS	UT380-314	bad
3994	ZNF280D	HTS-LYS	YWD_A_CT40NTCTAGT	bad
3987	ZNF280D	AFS-LYS	YWD_B_AffSeq_D05_ZNF280D	bad
3995	ZNF280D	HTS-LYS	YWG_A_GA40NGGTCAT	bad
3996	ZNF280D	HTS-LYS	YWG_A_GC40NCTTGTA	bad
3993	ZNF280D	HTS-IVT	YWH_A_GT40NTTGGTG	bad
3986	ZNF280D	AFS-IVT	YWH_B_AffSeq_F09_ZNF280D_DBD	bad
3991	ZNF280D	HTS-GFPIVT	YWR_A_GA40NTTCCTA	bad
3992	ZNF280D	HTS-GFPIVT	YWR_A_GG40NTAGTTT	bad
3984	ZNF280D	AFS-GFPIVT	YWR_B_AffSeq_E3_ZNF280D-DBD	bad
3985	ZNF280D	AFS-GFPIVT	YWR_B_AffSeq_F3_ZNF280D-FL	bad
729	ZNF286B	AFS-GFPIVT	YWR_B_AffSeq_H3_ZNF286B-FL	bad
730	ZNF286B	CHS	THC_0898	good
735	ZNF286B	SMS	UT380-316	bad
736	ZNF286B	SMS	UT380-317	bad
733	ZNF286B	HTS-IVT	YWE_A_TA40NAGGCTT	bad
734	ZNF286B	HTS-IVT	YWF_A_GG40NTAGTTT	bad
731	ZNF286B	HTS-GFPIVT	YWR_A_TA40NAGGCTT	good
732	ZNF286B	HTS-GFPIVT	YWR_A_TG40NTGATCT	good
728	ZNF286B	AFS-GFPIVT	YWR_B_AffSeq_G3_ZNF286B-DBD	good
2930	ZNF292	CHS	THC_0667	good
2931	ZNF292	CHS	THC_0763	good
2938	ZNF292	SMS	UT380-318	bad
2939	ZNF292	SMS	UT380-319	bad
2936	ZNF292	HTS-LYS	YWN_A_TA40NAGGCTT	bad
2937	ZNF292	HTS-LYS	YWO_A_TA40NAGGCTT	bad
2934	ZNF292	HTS-IVT	YWH_A_TC40NTTCCGG	bad
2935	ZNF292	HTS-IVT	YWH_A_TG40NCCATTT	good
2926	ZNF292	AFS-IVT	YWH_B_AffSeq_G09_ZNF292_DBD_1	bad
2927	ZNF292	AFS-IVT	YWH_B_AffSeq_H09_ZNF292_DBD_2	good
2928	ZNF292	AFS-LYS	YWN_B_AffSeq_G3_ZNF292	bad
2929	ZNF292	AFS-LYS	YWO_B_AffSeq_G3_ZNF292	bad
2932	ZNF292	HTS-GFPIVT	YWR_A_AA40NGTGGTC	good
2933	ZNF292	HTS-GFPIVT	YWR_A_AG40NTGGCTA	good
2924	ZNF292	AFS-GFPIVT	YWR_B_AffSeq_A4_ZNF292-DBD1	good
2925	ZNF292	AFS-GFPIVT	YWR_B_AffSeq_B4_ZNF292-DBD2	good
3504	ZNF30	HTS-IVT	AATB_A_AA40NAGTGGT	bad
3505	ZNF30	HTS-LYS	AAT_A_GT40NCATTCT	bad
3500	ZNF30	AFS-LYS	AATA_AffSeq_F6_ZNF30	bad
3501	ZNF30	CHS	SI0241	good
3502	ZNF30	CHS	SI0254	good
3503	ZNF30	CHS	SI0587	good
3306	ZNF317	HTS-IVT	AATB_A_AG40NGGAATC	bad
3304	ZNF317	CHS	SI0336	good
3305	ZNF317	CHS	SI0581	good
1522	ZNF318	CHS	THC_0111	bad
1526	ZNF318	SMS	UT380-320	bad
1525	ZNF318	HTS-LYS	YWD_A_AA40NCCAGTG	bad
1521	ZNF318	AFS-LYS	YWD_B_AffSeq_A05_ZNF318	bad
1524	ZNF318	HTS-IVT	YWH_A_AC40NGATGTT	bad
1520	ZNF318	AFS-IVT	YWH_B_AffSeq_A10_ZNF318_DBD	bad
1523	ZNF318	HTS-GFPIVT	YWR_A_CA40NCATGTC	bad
3939	ZNF322	HTS-LYS	AAT_A_AC40NGATGTT	good
3935	ZNF322	AFS-LYS	AATA_AffSeq_A6_ZNF322	good
3938	ZNF322	HTS-IVT	AATB_A_CA40NAGCGTA	bad
3940	ZNF322	HTS-LYS	YWD_A_CT40NGCGCTA	bad
3936	ZNF322	AFS-LYS	YWD_B_AffSeq_D07_ZNF322	bad
3937	ZNF322	CHS	SI0289	good
2467	ZNF326	SMS	UT380-321	bad
2468	ZNF326	SMS	UT380-322	bad
2465	ZNF326	HTS-IVT	YWE_A_TG40NTGATCT	bad
2466	ZNF326	HTS-IVT	YWF_A_TA40NAGGCTT	bad
2464	ZNF326	HTS-GFPIVT	YWR_A_CT40NCGGAGA	bad
2463	ZNF326	AFS-GFPIVT	YWR_B_AffSeq_D4_ZNF326-DBD	bad
197	ZNF335	SMS	UT380-323	bad
198	ZNF335	SMS	UT380-324	bad
199	ZNF335	SMS	UT380-325	bad
194	ZNF335	HTS-IVT	YWH_A_AT40NTCTGTC	bad
187	ZNF335	AFS-IVT	YWH_B_AffSeq_B10_ZNF335_DBD_1	bad
193	ZNF335	HTS-GFPIVT	YWR_A_GT40NACGATC	good
185	ZNF335	AFS-GFPIVT	YWR_B_AffSeq_E4_ZNF335-DBD1	good
190	ZNF335	CHS	THC_0476	good
191	ZNF335	CHS	THC_0572	good
195	ZNF335	HTS-IVT	YWH_A_CC40NTTGTTA	good
188	ZNF335	AFS-IVT	YWH_B_AffSeq_C10_ZNF335_DBD_2	good
196	ZNF335	HTS-LYS	YWL_A_TT40NTACAGC	bad
189	ZNF335	AFS-LYS	YWL_B_AffSeq_H10_ZNF335	bad
192	ZNF335	HTS-GFPIVT	YWR_A_GA40NGAGCTG	good
186	ZNF335	AFS-GFPIVT	YWR_B_AffSeq_F4_ZNF335-DBD2	good
2199	ZNF346	SMS	UT380-326	bad
2200	ZNF346	SMS	UT380-326-2	bad
1072	ZNF347	AFS-LYS	YWD_B_AffSeq_B06_ZNF347	bad
1080	ZNF347	HTS-IVT	YWH_A_CT40NGTTGGG	bad
1071	ZNF347	AFS-IVT	YWH_B_AffSeq_D10_ZNF347_DBD	bad
1073	ZNF347	CHS	THC_0340.Rep-DIANA_0293	good
1074	ZNF347	CHS	THC_0340.Rep-MICHELLE_0314	good
1075	ZNF347	CHS	THC_0396.Rep-DIANA_0293	good
1076	ZNF347	CHS	THC_0396.Rep-MICHELLE_0314	good
1077	ZNF347	CHS	THC_0908	good
1082	ZNF347	SMS	UT380-327	good
1081	ZNF347	HTS-LYS	YWD_A_AG40NCTTTTC	bad
1078	ZNF347	HTS-GFPIVT	YWR_A_TA40NTTTGCG	good
1079	ZNF347	HTS-GFPIVT	YWR_A_TG40NCATATG	good
1069	ZNF347	AFS-GFPIVT	YWR_B_AffSeq_G4_ZNF347-DBD	good
1070	ZNF347	AFS-GFPIVT	YWR_B_AffSeq_H4_ZNF347-FL	good
4159	ZNF35	HTS-IVT	AATB_A_CG40NTCTTGA	bad
4160	ZNF35	HTS-LYS	AAT_A_AC40NTCCTTG	good
4161	ZNF35	HTS-LYS	AAT_A_TC40NAATCTC	good
4157	ZNF35	AFS-LYS	AATA_AffSeq_G6_ZNF35	good
4156	ZNF35	AFS-IVT	AATBA_AffSeq_D11_ZNF35	good
4158	ZNF35	CHS	SI0227	good
1752	ZNF358	CHS	THC_0404.Rep-DIANA_0293	bad
1753	ZNF358	CHS	THC_0404.Rep-MICHELLE_0314	bad
1760	ZNF358	SMS	UT380-329	bad
1761	ZNF358	SMS	UT380-330	bad
1758	ZNF358	HTS-LYS	YWK_A_CT40NTCTAGT	bad
1759	ZNF358	HTS-LYS	YWK_C_CT40NTCTAGT	bad
1756	ZNF358	HTS-IVT	YWE_A_AA40NGTGGTC	bad
1757	ZNF358	HTS-IVT	YWF_A_TG40NTGATCT	bad
1750	ZNF358	AFS-LYS	YWK_B_AffSeq_D5_ZNF358	good
1751	ZNF358	AFS-LYS	YWK_D_AffSeq_D5_ZNF358	good
1754	ZNF358	HTS-GFPIVT	YWR_A_AA40NCCAGTG	good
1755	ZNF358	HTS-GFPIVT	YWR_A_AG40NGCTCTG	good
