ID	TF	Peaks	RawFiles	macs2-paired-end-peak-count	gem-peak-count	sissrs-peak-count	cpics-peak-count	QC.estFragLen	QC.FRiP_CPICS	QC.FRiP_GEM	QC.FRiP_MACS2-PEMODE	QC.FRiP_SISSRS	QC.NRF	QC.NSC	QC.PBC1	QC.PBC2	QC.RSC	align_count	read_count	align_percent
EXP951569	ZNF551	PEAKS951569	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF551_AffiSeq_Cycle2_A2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF551_AffiSeq_Cycle2_A2_Read2.fastq.gz	3295	13	526	283	65	0.006573075415196	0.000861951513837	0.027048594601959	0.007980002724879	0.999576	1.591447	0.999584	2451.068493	1.04173	789868	1478634	53.4
EXP951570	ZNF551	PEAKS951570	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF551_AffiSeq_Cycle3_A2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF551_AffiSeq_Cycle3_A2_Read2.fastq.gz	4159	72	879	599	90	0.018675224202558	0.002842895092511	4.64E-02	0.014087976617687	0.999482	1.829614	0.999495	2031.972789	0.6157602	664766	1288534	51.6
EXP951571	ZNF551	PEAKS951571	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF551_AffiSeq_Cycle4_A2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF551_AffiSeq_Cycle4_A2_Read2.fastq.gz	8138	269	2085	1334	5	0.038772613992985	0.000723993908067	0.094473993908067	0.026502215248292	0.998172	2.317109	0.998371	670.389864	0.4109954	848184	1830504	46.3
EXP951572	CSRNP2	PEAKS951572	/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP2_AffiSeq_Cycle1_B2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP2_AffiSeq_Cycle1_B2_Read2.fastq.gz	375	0	36	11	75	0.001408097327687	0	0.004398384016303	0.003533044204015	0.999825	1.066582	0.999825	5714.411765	0.5843001	441084	764746	57.7
EXP951573	CSRNP2	PEAKS951573	/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP2_AffiSeq_Cycle2_B2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP2_AffiSeq_Cycle2_B2_Read2.fastq.gz	4672	8	451	205	105	0.005620885578744	1.10E-03	3.86E-02	0.006954551821155	0.997524	1.353535	0.997588	424.443864	0.6367283	817556	1445132	56.6
EXP951574	CSRNP2	PEAKS951574	/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP2_AffiSeq_Cycle3_B2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP2_AffiSeq_Cycle3_B2_Read2.fastq.gz	44165	30	362	184	65	0.014932244853083	0.003229707814519	0.418329622605206	0.01374343750859	0.991419	3.186051	0.993165	169.130641	0.9989194	468288	999478	46.9
EXP951575	CSRNP2	PEAKS951575	/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP2_AffiSeq_Cycle4_B2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP2_AffiSeq_Cycle4_B2_Read2.fastq.gz	15549	106	337	176	60	0.032249429580248	0.017259180889982	0.382238594791653	0.030554103835515	0.983757	10.78256	0.991399	168.307522	0.9263506	375682	1073260	35.0
EXP951576	SOX2	PEAKS951576	/SELEX_RawData/Phase4/YWN/YWN_B_SOX2_AffiSeq_Cycle1_C2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_SOX2_AffiSeq_Cycle1_C2_Read2.fastq.gz	494	1	50	10	75	0.00037942545299	8.88017017635211E-05	0.004585396963789	0.003257407878326	0.999903	1.176886	0.999907	11215.136364	0.8215432	531152	833566	63.7
EXP951577	SOX2	PEAKS951577	/SELEX_RawData/Phase4/YWN/YWN_B_SOX2_AffiSeq_Cycle2_C2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_SOX2_AffiSeq_Cycle2_C2_Read2.fastq.gz	3069	33	489	237	125	0.006192064801251	0.001472308052146	0.01896519887238	0.005825218815014	0.999491	1.247054	0.999535	2350.988372	0.3311618	880876	1460204	60.3
EXP951578	SOX2	PEAKS951578	/SELEX_RawData/Phase4/YWN/YWN_B_SOX2_AffiSeq_Cycle3_C2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_SOX2_AffiSeq_Cycle3_C2_Read2.fastq.gz	68444	347	2713	816	150	0.063731418817495	0.050599143957524	2.68E-01	0.024338883027543	0.983552	6.431566	0.990272	145.100577	0.2160761	529862	998022	53.1
EXP951579	SOX2	PEAKS951579	/SELEX_RawData/Phase4/YWN/YWN_B_SOX2_AffiSeq_Cycle4_C2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_SOX2_AffiSeq_Cycle4_C2_Read2.fastq.gz	45757	476	2706	858	-15	0.098864477276787	0	0.259833116435735	0.036790936232106	0.963108	9.888018	0.983946	102.763172	0.2140486	551392	1268552	43.5
EXP951580	CSRNP3	PEAKS951580	/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP3_AffiSeq_Cycle1_D2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP3_AffiSeq_Cycle1_D2_Read2.fastq.gz	562	0	49	11	95	0.001030001441154	0	0.005285645255635	0.003289222709201	0.999825	1.099117	0.999825	5726	0.426834	519414	900696	57.7
EXP951581	CSRNP3	PEAKS951581	/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP3_AffiSeq_Cycle2_D2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP3_AffiSeq_Cycle2_D2_Read2.fastq.gz	5651	33	756	444	75	0.012711942076803	0.001817737451502	0.053982219778206	0.012412550025968	0.998002	1.8658	0.998056	529.342577	0.9258038	777940	1481110	52.5
EXP951582	CSRNP3	PEAKS951582	/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP3_AffiSeq_Cycle3_D2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP3_AffiSeq_Cycle3_D2_Read2.fastq.gz	34235	120	597	363	80	0.037441030579134	0.012639483415735	4.30E-01	0.02747995241987	0.991199	6.463623	0.993025	171.409348	0.8996391	390694	918854	42.5
EXP951583	CSRNP3	PEAKS951583	/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP3_AffiSeq_Cycle4_D2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_CSRNP3_AffiSeq_Cycle4_D2_Read2.fastq.gz	9624	174	395	226	65	0.064274989617609	0.043749800338626	0.404913267099	0.051640417851324	0.970406	20.0891	0.984075	93.366771	0.9659787	425380	1053236	40.4
EXP951584	PRR12	PEAKS951584	/SELEX_RawData/Phase4/YWN/YWN_B_PRR12_AffiSeq_Cycle1_E2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_PRR12_AffiSeq_Cycle1_E2_Read2.fastq.gz	1386	1	123	33	65	0.000997331192227	4.54480036964376E-05	0.007885228641332	0.003794908308653	0.99981	1.233735	0.99981	5257.773333	1.050237	858618	1521036	56.4
EXP951585	PRR12	PEAKS951585	/SELEX_RawData/Phase4/YWN/YWN_B_PRR12_AffiSeq_Cycle2_E2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_PRR12_AffiSeq_Cycle2_E2_Read2.fastq.gz	4565	18	669	363	70	0.006540900395134	0.000658922135171	0.028783915271399	0.008234330282524	0.999504	1.505778	0.999508	2050.574661	0.8840061	1000594	2005734	49.9
EXP951586	PRR12	PEAKS951586	/SELEX_RawData/Phase4/YWN/YWN_B_PRR12_AffiSeq_Cycle3_E2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_PRR12_AffiSeq_Cycle3_E2_Read2.fastq.gz	29427	9	180	87	85	0.009772279003048	0.001332001332001	0.443325904864366	0.009067855221701	0.998869	2.698174	0.998932	995.474359	0.5435973	169442	456684	37.1
EXP951587	PRR12	PEAKS951587	/SELEX_RawData/Phase4/YWN/YWN_B_PRR12_AffiSeq_Cycle4_E2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_PRR12_AffiSeq_Cycle4_E2_Read2.fastq.gz	42166	184	1204	767	115	0.052367733405187	0.014475226057913	0.371931847377227	0.026306060169316	0.995038	3.66558	0.996195	312.720238	0.4226737	409470	1261626	32.5
EXP951588	CREB3L3	PEAKS951588	/SELEX_RawData/Phase4/YWN/YWN_B_CREB3L3_AffiSeq_Cycle1_F2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_CREB3L3_AffiSeq_Cycle1_F2_Read2.fastq.gz	1219	1	120	35	70	0.000684217135155	8.96913847581023E-05	0.007121495949793	0.003920794819426	0.999864	1.216032	0.999864	7330.188679	0.7908134	850612	1483964	57.3
EXP951589	CREB3L3	PEAKS951589	/SELEX_RawData/Phase4/YWN/YWN_B_CREB3L3_AffiSeq_Cycle2_F2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_CREB3L3_AffiSeq_Cycle2_F2_Read2.fastq.gz	4208	60	999	444	145	0.011141718978812	0.003036323232737	0.020501582165057	0.006651237570532	0.999363	1.217756	0.999406	1791.230415	0.1590122	881176	1596224	55.2
EXP951590	CREB3L3	PEAKS951590	/SELEX_RawData/Phase4/YWN/YWN_B_CREB3L3_AffiSeq_Cycle3_F2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_CREB3L3_AffiSeq_Cycle3_F2_Read2.fastq.gz	58334	282	1831	761	130	0.090859255396669	0.062045820714921	0.413469445057259	0.037631281629597	0.982352	7.055887	0.991195	169.052386	0.2034137	888606	1363136	65.2
EXP951591	CREB3L3	PEAKS951591	/SELEX_RawData/Phase4/YWN/YWN_B_CREB3L3_AffiSeq_Cycle4_F2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_CREB3L3_AffiSeq_Cycle4_F2_Read2.fastq.gz	18894	243	891	264	130	0.208479087452471	0.256121673003802	0.552053231939163	0.075988593155894	0.927234	48.70058	0.974854	74.435737	0.190264	1432174	1773806	80.7
EXP951592	ZNF526	PEAKS951592	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF526_AffiSeq_Cycle1_G2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF526_AffiSeq_Cycle1_G2_Read2.fastq.gz	1306	0	112	28	65	0.000505080789863	0	0.006826662730573	0.004301258781256	0.999826	1.185237	0.999826	5753.946667	0.9196584	951830	1589350	59.9
EXP951593	ZNF526	PEAKS951593	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF526_AffiSeq_Cycle2_G2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF526_AffiSeq_Cycle2_G2_Read2.fastq.gz	5788	24	655	579	-5	0.008533353483778	0	0.01487354696403	0.006336595186563	0.999396	1.15887	0.999419	1782.658065	0.3135047	1246256	2138192	58.3
EXP951594	ZNF526	PEAKS951594	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF526_AffiSeq_Cycle3_G2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF526_AffiSeq_Cycle3_G2_Read2.fastq.gz	60184	96	1297	795	65	0.030680554610026	4.57E-03	0.342247789351064	0.025563346722037	0.997107	3.53032	0.997419	422.662359	0.9451279	671150	1477492	45.4
EXP951595	ZNF526	PEAKS951595	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF526_AffiSeq_Cycle4_G2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF526_AffiSeq_Cycle4_G2_Read2.fastq.gz	39821	133	1277	784	-5	0.045202703431029	0.00E+00	0.154827478414591	0.021633915771092	0.994596	3.010085	0.995683	264.675832	0.3389219	627116	1512772	41.5
EXP951596	TET3	PEAKS951596	/SELEX_RawData/Phase4/YWN/YWN_B_TET3_AffiSeq_Cycle1_H2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_TET3_AffiSeq_Cycle1_H2_Read2.fastq.gz	6290	30	484	355	70	0.00626805639209	0.000869769388609	0.035348162969466	0.007660504098737	0.999397	1.528931	0.999422	1791.371324	1.083635	1064638	1805460	59.0
EXP951597	TET3	PEAKS951597	/SELEX_RawData/Phase4/YWN/YWN_B_TET3_AffiSeq_Cycle2_H2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_TET3_AffiSeq_Cycle2_H2_Read2.fastq.gz	8620	345	2111	1176	85	0.049041813808793	0.026191507094107	0.107083595081553	0.038422552977423	0.98866	6.020538	0.994151	247.931559	1.181807	890002	1853726	48.0
EXP951598	TET3	PEAKS951598	/SELEX_RawData/Phase4/YWN/YWN_B_TET3_AffiSeq_Cycle3_H2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_TET3_AffiSeq_Cycle3_H2_Read2.fastq.gz	8433	177	310	263	110	2.63E-01	0.25067876413376	0.531549644293226	0.126920301061965	0.869112	15.83406	0.959421	48.446446	0.9221077	194272	1245404	15.6
EXP951599	TET3	PEAKS951599	/SELEX_RawData/Phase4/YWN/YWN_B_TET3_AffiSeq_Cycle4_H2_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_TET3_AffiSeq_Cycle4_H2_Read2.fastq.gz	2645	99	138	107	90	0.43203830667102	0.447926869082599	0.774041426343091	0.26662313635869	0.745632	17.46153	0.934772	34.388889	0.8737431	194206	1603200	12.1
EXP951600	SOX15	PEAKS951600	/SELEX_RawData/Phase4/YWN/YWN_B_SOX15_AffiSeq_Cycle1_A3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_SOX15_AffiSeq_Cycle1_A3_Read2.fastq.gz	518	0	54	10	75	0.00042876160509	0.00E+00	0.00383119240677	0.003613353849346	0.999944	1.142883	0.999944	18002.4375	0.7782692	618996	1068470	57.9
EXP951601	SOX15	PEAKS951601	/SELEX_RawData/Phase4/YWN/YWN_B_SOX15_AffiSeq_Cycle2_A3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_SOX15_AffiSeq_Cycle2_A3_Read2.fastq.gz	1992	6	286	129	80	0.0029842715438	0.000234158201266	0.012803969728825	0.005776732646137	0.99986	1.286675	0.999862	7405.203704	0.6004525	867016	1561912	55.5
EXP951602	SOX15	PEAKS951602	/SELEX_RawData/Phase4/YWN/YWN_B_SOX15_AffiSeq_Cycle3_A3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_SOX15_AffiSeq_Cycle3_A3_Read2.fastq.gz	3150	37	679	385	-10	0.011783379699954	0	0.016442798382004	0.007048864160025	0.999698	1.387882	0.999715	3691.607595	0.2551142	628168	1359764	46.2
EXP951603	SOX15	PEAKS951603	/SELEX_RawData/Phase4/YWN/YWN_B_SOX15_AffiSeq_Cycle4_A3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_SOX15_AffiSeq_Cycle4_A3_Read2.fastq.gz	5135	111	1385	820	5	0.026371367100369	0.000378898952592	0.063618781526864	0.018029000596354	0.998978	1.892748	0.999086	1197.559524	0.2778258	727912	1769308	41.1
EXP951604	RAG1	PEAKS951604	/SELEX_RawData/Phase4/YWN/YWN_B_RAG1.FL_AffiSeq_Cycle1_B3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_RAG1.FL_AffiSeq_Cycle1_B3_Read2.fastq.gz	460	0	55	7	75	0.000544591323776	0	0.00495717743437	0.003514243157699	0.999888	1.172949	0.999892	9718.136364	0.6930567	470006	831180	56.5
EXP951605	RAG1	PEAKS951605	/SELEX_RawData/Phase4/YWN/YWN_B_RAG1.FL_AffiSeq_Cycle2_B3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_RAG1.FL_AffiSeq_Cycle2_B3_Read2.fastq.gz	5133	48	783	477	65	0.012525910159565	0.001805712059875	0.044836748605373	0.011343433078753	0.998449	1.810896	0.998489	678.328897	1.06799	828748	1627266	50.9
EXP951606	RAG1	PEAKS951606	/SELEX_RawData/Phase4/YWN/YWN_B_RAG1.FL_AffiSeq_Cycle3_B3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_RAG1.FL_AffiSeq_Cycle3_B3_Read2.fastq.gz	50321	146	927	596	110	0.035698945514679	0.0107059253055	3.99E-01	0.021465541309624	0.99405	3.109407	0.994953	226.925743	0.5509307	487744	1169366	41.7
EXP951607	RAG1	PEAKS951607	/SELEX_RawData/Phase4/YWN/YWN_B_RAG1.FL_AffiSeq_Cycle4_B3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_RAG1.FL_AffiSeq_Cycle4_B3_Read2.fastq.gz	14062	163	591	378	65	0.055570988973417	0.02235233780665	0.35384434567057	0.040783400290623	0.98499	10.51483	0.990099	129.485755	0.9537509	440534	1223726	36.0
EXP951608	TERF1	PEAKS951608	/SELEX_RawData/Phase4/YWN/YWN_B_TERF1.FL_AffiSeq_Cycle1_C3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_TERF1.FL_AffiSeq_Cycle1_C3_Read2.fastq.gz	556	4	54	21	65	0.001010303425012	0.000162817494114	0.00553579479986	0.003627907753453	0.99992	1.164522	0.99992	12546.368421	1.112956	514838	921030	55.9
EXP951609	TERF1	PEAKS951609	/SELEX_RawData/Phase4/YWN/YWN_B_TERF1.FL_AffiSeq_Cycle2_C3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_TERF1.FL_AffiSeq_Cycle2_C3_Read2.fastq.gz	2211	396	892	386	145	0.069849707896225	0.091635781142032	0.106449054588856	0.023584238959734	0.992323	9.17186	0.994711	253.231003	0.2190414	569662	1531922	37.2
EXP951610	TERF1	PEAKS951610	/SELEX_RawData/Phase4/YWN/YWN_B_TERF1.FL_AffiSeq_Cycle3_C3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_TERF1.FL_AffiSeq_Cycle3_C3_Read2.fastq.gz	15123	300	496	195	150	0.193803235900818	0.343572400825113	0.432510559476867	0.057757882772266	0.971688	57.92466	0.984537	103.329771	0.222846	188810	1463846	12.9
EXP951611	TERF1	PEAKS951611	/SELEX_RawData/Phase4/YWN/YWN_B_TERF1.FL_AffiSeq_Cycle4_C3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_TERF1.FL_AffiSeq_Cycle4_C3_Read2.fastq.gz	12242	286	461	137	150	0.160680676320988	0.404921526233104	0.448428191447993	0.066916579819254	0.968276	56.45775	0.984425	115.518939	0.2062077	188774	2070928	9.1
EXP951612	ZNF700	PEAKS951612	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF700.FL_AffiSeq_Cycle1_D3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF700.FL_AffiSeq_Cycle1_D3_Read2.fastq.gz	336	0	46	10	85	0.001001085092233	0	0.005271448073086	0.003535300500543	0.999451	1.083844	0.999458	1867.894737	0.4326154	354818	613440	57.8
EXP951613	ZNF700	PEAKS951613	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF700.FL_AffiSeq_Cycle2_D3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF700.FL_AffiSeq_Cycle2_D3_Read2.fastq.gz	2171	6	114	22	75	0.002497539896462	0.001000085568819	2.90E-02	0.005754503059085	0.996525	1.516701	0.996788	333.893309	0.812718	742282	1222792	60.7
EXP951614	ZNF700	PEAKS951614	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF700.FL_AffiSeq_Cycle3_D3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF700.FL_AffiSeq_Cycle3_D3_Read2.fastq.gz	11613	22	56	17	70	0.007573971472356	0.009607450194507	0.465578215254037	0.010078981492397	0.980955	8.613111	0.989113	129.789683	0.7371297	328004	643136	51.0
EXP951615	ZNF700	PEAKS951615	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF700.FL_AffiSeq_Cycle4_D3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF700.FL_AffiSeq_Cycle4_D3_Read2.fastq.gz	4608	81	55	21	75	0.015765975258116	0.068784299134964	0.48032741140359	0.02069574923263	0.94794	24.33594	0.981693	86.5	0.4928155	435244	1057118	41.2
EXP951616	ZNF717	PEAKS951616	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF717.FL_AffiSeq_Cycle1_E3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF717.FL_AffiSeq_Cycle1_E3_Read2.fastq.gz	1443	1	134	25	85	0.000536904515367	5.88038278735257E-05	0.008761770353155	0.004558575004282	0.999751	1.163717	0.999753	4096.589474	0.7981416	876768	1485364	59.0
EXP951617	ZNF717	PEAKS951617	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF717.FL_AffiSeq_Cycle2_E3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF717.FL_AffiSeq_Cycle2_E3_Read2.fastq.gz	6054	51	1010	581	70	0.014257933828494	0.002128291694801	0.05513571910871	0.014298446995274	0.998207	1.983044	0.998263	594.263754	1.018975	875186	1679926	52.1
EXP951618	ZNF717	PEAKS951618	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF717.FL_AffiSeq_Cycle3_E3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF717.FL_AffiSeq_Cycle3_E3_Read2.fastq.gz	39496	138	861	522	70	0.04169076318269	0.010624126839728	0.427759186458299	0.031709932096559	0.990674	5.658904	0.992597	158.657534	0.9469277	448898	1085950	41.3
EXP951619	ZNF717	PEAKS951619	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF717.FL_AffiSeq_Cycle4_E3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF717.FL_AffiSeq_Cycle4_E3_Read2.fastq.gz	12213	192	534	338	90	0.068926070723705	0.042502105620435	0.35874743868559	0.041798136997322	0.982693	10.52682	0.989518	127.956811	0.6221837	325962	969094	33.6
EXP951620	AHDC1	PEAKS951620	/SELEX_RawData/Phase4/YWN/YWN_B_AHDC1_AffiSeq_Cycle1_F3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_AHDC1_AffiSeq_Cycle1_F3_Read2.fastq.gz	1333	2	85	20	70	0.001508001117483	0.000186247149968	0.00915915419762	0.004097437299296	0.999402	1.217625	0.999408	1705.659794	1.070413	804066	1365616	58.9
EXP951621	AHDC1	PEAKS951621	/SELEX_RawData/Phase4/YWN/YWN_B_AHDC1_AffiSeq_Cycle2_F3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_AHDC1_AffiSeq_Cycle2_F3_Read2.fastq.gz	6885	29	762	379	70	0.010049074835466	0.001755808066768	5.91E-02	0.011480058409882	0.995579	1.806811	0.995755	245.317322	1.03433	890760	1611264	55.3
EXP951622	AHDC1	PEAKS951622	/SELEX_RawData/Phase4/YWN/YWN_B_AHDC1_AffiSeq_Cycle3_F3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_AHDC1_AffiSeq_Cycle3_F3_Read2.fastq.gz	26449	93	431	277	70	0.033235322014607	0.01169496348288	0.432220430617471	0.022479370198236	0.98306	6.06	0.988137	106.135558	1.00835	343182	825968	41.5
EXP951623	AHDC1	PEAKS951623	/SELEX_RawData/Phase4/YWN/YWN_B_AHDC1_AffiSeq_Cycle4_F3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_AHDC1_AffiSeq_Cycle4_F3_Read2.fastq.gz	10086	162	369	237	60	0.064015066155877	3.52E-02	0.436564401377845	0.044474133213148	0.970427	22.52398	0.985247	101.200342	0.9602315	285318	867764	32.9
EXP951624	ZNF292	PEAKS951624	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF292_AffiSeq_Cycle1_G3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF292_AffiSeq_Cycle1_G3_Read2.fastq.gz	2370	8	183	59	80	0.001231770986353	0.000413492027221	0.012226306362772	0.00424591023741	0.99946	1.20619	0.999464	1880.646091	0.8083764	1081670	1907572	56.7
EXP951625	ZNF292	PEAKS951625	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF292_AffiSeq_Cycle2_G3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF292_AffiSeq_Cycle2_G3_Read2.fastq.gz	8385	69	1289	765	70	0.014735489582237	0.002036926818892	0.057588304430316	0.014552853738771	0.997166	1.760963	0.997254	376.161633	1.019675	1134676	2104532	53.9
EXP951626	ZNF292	PEAKS951626	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF292_AffiSeq_Cycle3_G3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF292_AffiSeq_Cycle3_G3_Read2.fastq.gz	48362	215	1078	592	70	0.043582248206218	0.015637641361798	4.76E-01	0.03837954350843	0.989233	6.418495	0.991406	138.922689	0.9368873	469960	1262574	37.2
EXP951627	ZNF292	PEAKS951627	/SELEX_RawData/Phase4/YWN/YWN_B_ZNF292_AffiSeq_Cycle4_G3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_ZNF292_AffiSeq_Cycle4_G3_Read2.fastq.gz	18242	239	679	457	80	0.07868787799106	0.044022263125603	0.443093172057148	0.054211587343325	0.98021	16.98826	0.987584	109.78803	0.8661262	334574	1106234	30.2
EXP951628	MGA	PEAKS951628	/SELEX_RawData/Phase4/YWN/YWN_B_MGA.FL_AffiSeq_Cycle1_H3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_MGA.FL_AffiSeq_Cycle1_H3_Read2.fastq.gz	4765	155	1038	447	70	0.011173161815145	0.004378071711604	0.037417381549958	0.01559965459637	0.998969	2.105796	0.999021	1073.668845	0.986976	1078562	1954710	55.2
EXP951629	MGA	PEAKS951629	/SELEX_RawData/Phase4/YWN/YWN_B_MGA.FL_AffiSeq_Cycle2_H3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_MGA.FL_AffiSeq_Cycle2_H3_Read2.fastq.gz	6048	2086	4146	1926	200	0.198701256951811	0.342196290224065	2.82E-01	0.03733886263542	0.901703	6.634904	0.951276	35.43454	0.2317409	831064	1745674	47.6
EXP951630	MGA	PEAKS951630	/SELEX_RawData/Phase4/YWN/YWN_B_MGA.FL_AffiSeq_Cycle3_H3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_MGA.FL_AffiSeq_Cycle3_H3_Read2.fastq.gz	6023	921	1386	572	-5	0.420939092573351	0	0.795161050912869	0.217149077235169	0.789984	7.17919	0.916455	23.173004	0.2476034	556782	1286692	43.3
EXP951631	MGA	PEAKS951631	/SELEX_RawData/Phase4/YWN/YWN_B_MGA.FL_AffiSeq_Cycle4_H3_Read1.fastq.gz;/SELEX_RawData/Phase4/YWN/YWN_B_MGA.FL_AffiSeq_Cycle4_H3_Read2.fastq.gz	3843	318	545	200	75	0.528023952095808	0.609341317365269	0.897065868263473	0.43998003992016	0.748357	24.13102	0.928739	30.659031	0.9456232	576330	1095964	52.6
