ID	TF	Peaks	RawFiles	macs2-single-end-peak-count	macs2-paired-end-peak-count	gem-peak-count	sissrs-peak-count	cpics-peak-count	QC.estFragLen	QC.FRiP_CPICS	QC.FRiP_GEM	QC.FRiP_MACS2-NOMODEL	QC.FRiP_MACS2-PEMODE	QC.FRiP_SISSRS	QC.NRF	QC.NSC	QC.PBC1	QC.PBC2	QC.RSC	align_count	align_percent	read_count
EXP993872	ZNF688	PEAKS993872	ChipSeq/Patch/ZNF688-DBD_AffSeq_IVT_BatchYWFB_E05_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF688-DBD_AffSeq_IVT_BatchYWFB_E05_Cycle4_R2.fastq.gz	NA	1253	23	89	35	80	0.005658553612	0.00302393642	NA	0.01660983501	0.004483883526	0.992449	1.497339	0.995169	225.488462	1.295587	1296056	79.7	1625774
EXP993873	ZNF827	PEAKS993873	ChipSeq/Patch/ZNF827-DBD-2_AffSeq_IVT_BatchYWFB_E06_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF827-DBD-2_AffSeq_IVT_BatchYWFB_E06_Cycle1_R2.fastq.gz	NA	1726	0	52	6	85	0.0002131928768	0	NA	0.01110170554	0.003110107851	0.997938	1.077362	0.997974	502.885533	1.200407	1527900	74.4	2053588
EXP993874	ZNF827	PEAKS993874	ChipSeq/Patch/ZNF827-DBD-2_AffSeq_IVT_BatchYWFB_E06_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF827-DBD-2_AffSeq_IVT_BatchYWFB_E06_Cycle2_R2.fastq.gz	NA	21	0	46	9	85	0.0003296387681	0	NA	0.0002154075118	0.003505267693	0.998905	1.083016	0.99892	936.72	0.9687822	972602	80.3	1211410
EXP993875	ZNF827	PEAKS993875	ChipSeq/Patch/ZNF827-DBD-2_AffSeq_IVT_BatchYWFB_E06_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF827-DBD-2_AffSeq_IVT_BatchYWFB_E06_Cycle3_R2.fastq.gz	NA	1032	1	72	26	90	0.001442555384	4.55E-05	NA	0.007837076098	0.00422765706	0.996949	1.118168	0.997444	421.397419	0.9278426	1188888	81.5	1459116
EXP993876	ZNF827	PEAKS993876	ChipSeq/Patch/ZNF827-DBD-2_AffSeq_IVT_BatchYWFB_E06_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF827-DBD-2_AffSeq_IVT_BatchYWFB_E06_Cycle4_R2.fastq.gz	NA	451	18	66	27	80	0.009068316254	0.003995595217	NA	0.01731825758	0.005752694319	0.992539	1.058142	0.996323	314.165067	8.915855	566064	76.8	736690
EXP993877	HSFX2	PEAKS993877	ChipSeq/Patch/HSFX2-DBD_AffSeq_IVT_BatchYWFB_E07_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/HSFX2-DBD_AffSeq_IVT_BatchYWFB_E07_Cycle1_R2.fastq.gz	NA	1636	0	51	10	80	0.0004221273901	0	NA	0.01098850362	0.002981274693	0.997566	1.074342	0.99763	433.012968	1.440804	1205730	76.7	1571184
EXP993878	HSFX2	PEAKS993878	ChipSeq/Patch/HSFX2-DBD_AffSeq_IVT_BatchYWFB_E07_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/HSFX2-DBD_AffSeq_IVT_BatchYWFB_E07_Cycle2_R2.fastq.gz	NA	24	0	66	7	85	0.0001030117769	0	NA	0.0001988366856	0.003202947574	0.998506	1.105468	0.998533	692.9699	1.259319	1359778	82.3	1652726
EXP993879	HSFX2	PEAKS993879	ChipSeq/Patch/HSFX2-DBD_AffSeq_IVT_BatchYWFB_E07_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/HSFX2-DBD_AffSeq_IVT_BatchYWFB_E07_Cycle3_R2.fastq.gz	NA	40	3	66	16	75	0.0006487562298	0.0003408719174	NA	0.0007724597482	0.003570908231	0.99772	1.204479	0.997851	484.171812	0.8992832	1243952	83.1	1497584
EXP993880	HSFX2	PEAKS993880	ChipSeq/Patch/HSFX2-DBD_AffSeq_IVT_BatchYWFB_E07_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/HSFX2-DBD_AffSeq_IVT_BatchYWFB_E07_Cycle4_R2.fastq.gz	NA	582	18	61	20	100	0.003020625206	0.002700732606	NA	0.01146369219	0.003817734636	0.995347	1.308366	0.997018	374.099206	1.594662	613512	79.9	767492
EXP993881	NACC2	PEAKS993881	ChipSeq/Patch/NACC2-FL_AffSeq_IVT_BatchYWFB_E08_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/NACC2-FL_AffSeq_IVT_BatchYWFB_E08_Cycle1_R2.fastq.gz	NA	1758	0	48	11	85	0.0005068514817	0	NA	0.0130235668	0.003217248767	0.996671	1.060968	0.996827	329.960432	0.9269686	1352258	77.8	1737932
EXP993882	NACC2	PEAKS993882	ChipSeq/Patch/NACC2-FL_AffSeq_IVT_BatchYWFB_E08_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/NACC2-FL_AffSeq_IVT_BatchYWFB_E08_Cycle2_R2.fastq.gz	NA	25	2	58	13	75	0.0006999745676	3.03E-05	NA	0.0002076591217	0.003831194133	0.998924	1.076811	0.998942	961.162528	1.225238	1484944	81.4	1823176
EXP993883	NACC2	PEAKS993883	ChipSeq/Patch/NACC2-FL_AffSeq_IVT_BatchYWFB_E08_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/NACC2-FL_AffSeq_IVT_BatchYWFB_E08_Cycle3_R2.fastq.gz	NA	24	0	56	7	80	0.0001733625626	0	NA	0.0002432668218	0.003344219757	0.998761	1.112766	0.998802	857.968599	1.389955	1322382	83.8	1578058
EXP993884	NACC2	PEAKS993884	ChipSeq/Patch/NACC2-FL_AffSeq_IVT_BatchYWFB_E08_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/NACC2-FL_AffSeq_IVT_BatchYWFB_E08_Cycle4_R2.fastq.gz	NA	751	11	52	14	85	0.001242962321	0.001420528367	NA	0.009900389779	0.004053702902	0.996024	1.077343	0.997187	379.8802	0.9083769	885206	79.7	1111258
EXP993885	MYF6	PEAKS993885	ChipSeq/Patch/MYF6_AffSeq_IVT_BatchYWFB_E11_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/MYF6_AffSeq_IVT_BatchYWFB_E11_Cycle1_R2.fastq.gz	NA	2132	0	55	5	80	0.0002166123216	0	NA	0.01037665196	0.003638626125	0.998132	1.104363	0.998185	565.729304	0.9713532	1834666	77.2	2376328
EXP993886	MYF6	PEAKS993886	ChipSeq/Patch/MYF6_AffSeq_IVT_BatchYWFB_E11_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/MYF6_AffSeq_IVT_BatchYWFB_E11_Cycle2_R2.fastq.gz	NA	28	0	49	11	75	0.0002250309418	0	NA	0.0004167239662	0.003706759679	0.999157	1.095187	0.999173	1232.808786	0.9574985	1589084	82.2	1932254
EXP993887	MYF6	PEAKS993887	ChipSeq/Patch/MYF6_AffSeq_IVT_BatchYWFB_E11_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/MYF6_AffSeq_IVT_BatchYWFB_E11_Cycle3_R2.fastq.gz	NA	1270	2	66	8	80	0.0004253509145	6.37E-05	NA	0.007353222097	0.003209234445	0.99834	1.1493	0.998376	629.592892	1.048851	1303270	82.6	1578198
EXP993888	MYF6	PEAKS993888	ChipSeq/Patch/MYF6_AffSeq_IVT_BatchYWFB_E11_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/MYF6_AffSeq_IVT_BatchYWFB_E11_Cycle4_R2.fastq.gz	NA	1787	10	74	30	80	0.002852817376	0.001063243286	NA	0.01929152118	0.003176603397	0.997066	1.321194	0.997454	427.186792	0.922698	1152434	84.1	1370962
EXP993889	cJUN	PEAKS993889	ChipSeq/Patch/cJUN_AffSeq_IVT_BatchYWFB_E12_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/cJUN_AffSeq_IVT_BatchYWFB_E12_Cycle1_R2.fastq.gz	NA	1935	0	49	9	110	0.0006527974994	0	NA	0.01970304861	0.003135333975	0.994707	1.101853	0.995155	223.858225	1.041229	2745724	79.4	3458466
EXP993890	cJUN	PEAKS993890	ChipSeq/Patch/cJUN_AffSeq_IVT_BatchYWFB_E12_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/cJUN_AffSeq_IVT_BatchYWFB_E12_Cycle2_R2.fastq.gz	NA	72	11	87	21	80	0.001251806443	0.0008452792024	NA	0.001702952528	0.004335464296	0.997874	1.249874	0.998071	561.858146	0.7038112	2666952	83.5	3193008
EXP993891	cJUN	PEAKS993891	ChipSeq/Patch/cJUN_AffSeq_IVT_BatchYWFB_E12_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/cJUN_AffSeq_IVT_BatchYWFB_E12_Cycle3_R2.fastq.gz	NA	307	10	79	27	75	0.002861739237	0.001157438133	NA	0.006875607257	0.004523565547	0.997536	1.647286	0.998439	718.261538	1.191293	673290	81.4	826956
EXP993892	cJUN	PEAKS993892	ChipSeq/Patch/cJUN_AffSeq_IVT_BatchYWFB_E12_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/cJUN_AffSeq_IVT_BatchYWFB_E12_Cycle4_R2.fastq.gz	NA	308	22	50	27	85	0.007223231428	0.00572520727	NA	0.01832066326	0.005355005897	0.990129	1.711873	0.995391	244.156317	0.9366934	425650	76.0	560240
EXP993893	KIN	PEAKS993893	ChipSeq/Patch/KIN-FL_AffSeq_IVT_BatchYWFB_F01_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/KIN-FL_AffSeq_IVT_BatchYWFB_F01_Cycle1_R2.fastq.gz	NA	76	0	65	8	85	0.0001630667735	0	NA	0.0005474384539	0.003696956708	0.998348	1.090632	0.9984	644.615734	1.077471	1670174	75.5	2212376
EXP993894	KIN	PEAKS993894	ChipSeq/Patch/KIN-FL_AffSeq_IVT_BatchYWFB_F01_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/KIN-FL_AffSeq_IVT_BatchYWFB_F01_Cycle2_R2.fastq.gz	NA	66	0	60	10	75	0.0001724702619	0	NA	0.0004721155655	0.003689818331	0.997993	1.121087	0.998035	519.89863	1.055977	2069602	80.8	2562896
EXP993895	KIN	PEAKS993895	ChipSeq/Patch/KIN-FL_AffSeq_IVT_BatchYWFB_F01_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/KIN-FL_AffSeq_IVT_BatchYWFB_F01_Cycle3_R2.fastq.gz	NA	1454	1	76	28	80	0.001113060587	1.52E-05	NA	0.008448104501	0.00376513661	0.99683	1.153683	0.996991	343.251539	1.294558	1307132	82.7	1580122
EXP993896	KIN	PEAKS993896	ChipSeq/Patch/KIN-FL_AffSeq_IVT_BatchYWFB_F01_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/KIN-FL_AffSeq_IVT_BatchYWFB_F01_Cycle4_R2.fastq.gz	NA	2507	23	84	20	75	0.002240189591	0.001668351722	NA	0.02053900141	0.003554827166	0.991911	1.166495	0.993426	161.523278	1.533547	1298888	78.4	1656568
EXP993897	ZFAT	PEAKS993897	ChipSeq/Patch/ZFAT-DBD-1_AffSeq_IVT_BatchYWFB_F02_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZFAT-DBD-1_AffSeq_IVT_BatchYWFB_F02_Cycle1_R2.fastq.gz	NA	1314	0	52	13	110	0.0008645823641	0	NA	0.01040988183	0.003198567042	0.997457	1.046937	0.997497	406.149444	0.6288814	1182074	76.3	1550186
EXP993898	ZFAT	PEAKS993898	ChipSeq/Patch/ZFAT-DBD-1_AffSeq_IVT_BatchYWFB_F02_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZFAT-DBD-1_AffSeq_IVT_BatchYWFB_F02_Cycle2_R2.fastq.gz	NA	99	0	68	17	80	0.0002542823056	0	NA	0.0005677810386	0.003883900969	0.997348	1.09495	0.997432	400.78365	1.065149	2264710	81.1	2793314
EXP993899	ZFAT	PEAKS993899	ChipSeq/Patch/ZFAT-DBD-1_AffSeq_IVT_BatchYWFB_F02_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZFAT-DBD-1_AffSeq_IVT_BatchYWFB_F02_Cycle3_R2.fastq.gz	NA	1703	6	74	10	95	0.0004869706028	0.0002024154915	NA	0.01159048706	0.003567206344	0.996522	1.145009	0.996846	335.928287	1.064483	1141558	79.8	1430748
EXP993900	ZFAT	PEAKS993900	ChipSeq/Patch/ZFAT-DBD-1_AffSeq_IVT_BatchYWFB_F02_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZFAT-DBD-1_AffSeq_IVT_BatchYWFB_F02_Cycle4_R2.fastq.gz	NA	662	17	77	21	75	0.001754626875	0.0016885105	NA	0.0125112525	0.004160245749	0.995558	1.233249	0.997451	494.882952	1.246503	621190	56.1	1106894
EXP993901	ZNF286B	PEAKS993901	ChipSeq/Patch/ZNF286B-FL_AffSeq_IVT_BatchYWFB_F03_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF286B-FL_AffSeq_IVT_BatchYWFB_F03_Cycle1_R2.fastq.gz	NA	1645	0	44	7	80	0.0002619181869	0	NA	0.01228105277	0.003408574183	0.997117	1.102694	0.997237	378.528512	1.032595	1533992	76.1	2015316
EXP993902	ZNF286B	PEAKS993902	ChipSeq/Patch/ZNF286B-FL_AffSeq_IVT_BatchYWFB_F03_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF286B-FL_AffSeq_IVT_BatchYWFB_F03_Cycle2_R2.fastq.gz	NA	14	0	60	9	80	0.0001558656303	0	NA	8.58E-05	0.003435820633	0.998961	1.103682	0.998987	1013.668203	1.097224	1508848	82.1	1837716
EXP993903	ZNF286B	PEAKS993903	ChipSeq/Patch/ZNF286B-FL_AffSeq_IVT_BatchYWFB_F03_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF286B-FL_AffSeq_IVT_BatchYWFB_F03_Cycle3_R2.fastq.gz	NA	10	0	49	11	80	0.0003749290999	0	NA	0.0001345899333	0.003560224188	0.998967	1.07886	0.998985	1003.614887	1.256865	1030668	84.0	1226876
EXP993904	ZNF286B	PEAKS993904	ChipSeq/Patch/ZNF286B-FL_AffSeq_IVT_BatchYWFB_F03_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF286B-FL_AffSeq_IVT_BatchYWFB_F03_Cycle4_R2.fastq.gz	NA	315	18	59	21	90	0.008753975937	0.004888673766	NA	0.01519845111	0.004570598811	0.993386	1.743283	0.997296	422.328402	0.8782189	525168	80.5	652186
EXP993905	ZNF57	PEAKS993905	ChipSeq/Patch/ZNF57-FL_AffSeq_IVT_BatchYWFB_F04_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF57-FL_AffSeq_IVT_BatchYWFB_F04_Cycle1_R2.fastq.gz	NA	1070	0	32	4	1155	1.00E-05	0	NA	5.50E-05	0.002265702368	0.997267	1.046865	0.997431	412.44375	1.680241	1336742	77.5	1724968
EXP993906	ZNF57	PEAKS993906	ChipSeq/Patch/ZNF57-FL_AffSeq_IVT_BatchYWFB_F04_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF57-FL_AffSeq_IVT_BatchYWFB_F04_Cycle2_R2.fastq.gz	NA	7	0	51	14	75	0.0004756046271	0	NA	7.47E-05	0.003313509923	0.99951	1.047081	0.999534	2239.247788	1.335061	1201604	81.8	1469850
EXP993907	ZNF57	PEAKS993907	ChipSeq/Patch/ZNF57-FL_AffSeq_IVT_BatchYWFB_F04_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF57-FL_AffSeq_IVT_BatchYWFB_F04_Cycle3_R2.fastq.gz	NA	990	0	46	16	75	0.0005552024383	0	NA	0.007948967323	0.003465229011	0.997285	1.078824	0.997405	402.236392	0.8685836	1222768	82.8	1477604
EXP993908	ZNF57	PEAKS993908	ChipSeq/Patch/ZNF57-FL_AffSeq_IVT_BatchYWFB_F04_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF57-FL_AffSeq_IVT_BatchYWFB_F04_Cycle4_R2.fastq.gz	NA	576	16	57	23	975	0.0007036122739	0.005396348372	NA	0.003273585918	0.001729216605	0.994707	1.1332	0.996912	357.699784	1.205448	935064	82.2	1136872
EXP993909	ZNF705E	PEAKS993909	ChipSeq/Patch/ZNF705E-FL_AffSeq_IVT_BatchYWFB_F05_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF705E-FL_AffSeq_IVT_BatchYWFB_F05_Cycle1_R2.fastq.gz	NA	1592	0	48	11	75	0.0007125929558	0	NA	0.01057448721	0.003657759255	0.997636	1.067373	0.997736	460.796353	1.101742	1566390	77.1	2030358
EXP993910	ZNF705E	PEAKS993910	ChipSeq/Patch/ZNF705E-FL_AffSeq_IVT_BatchYWFB_F05_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF705E-FL_AffSeq_IVT_BatchYWFB_F05_Cycle2_R2.fastq.gz	NA	33	0	58	9	80	0.0001725053333	0	NA	0.0002031729481	0.003894787081	0.998687	1.073476	0.998733	817.138801	0.7580413	2167980	82.1	2640856
EXP993911	ZNF705E	PEAKS993911	ChipSeq/Patch/ZNF705E-FL_AffSeq_IVT_BatchYWFB_F05_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF705E-FL_AffSeq_IVT_BatchYWFB_F05_Cycle3_R2.fastq.gz	NA	1441	3	76	18	80	0.0006385307711	5.07E-05	NA	0.008012040866	0.003641145707	0.996969	1.093327	0.997067	352.247971	1.053924	1521408	83.8	1815758
EXP993912	ZNF705E	PEAKS993912	ChipSeq/Patch/ZNF705E-FL_AffSeq_IVT_BatchYWFB_F05_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF705E-FL_AffSeq_IVT_BatchYWFB_F05_Cycle4_R2.fastq.gz	NA	937	17	61	23	85	0.004432341333	0.002313767871	NA	0.01554890096	0.004046713355	0.993051	1.162316	0.995784	262.574873	1.788239	840762	77.6	1083776
EXP993913	ZNF878	PEAKS993913	ChipSeq/Patch/ZNF878-FL_AffSeq_IVT_BatchYWFB_F06_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF878-FL_AffSeq_IVT_BatchYWFB_F06_Cycle1_R2.fastq.gz	NA	2092	0	55	6	80	0.0001890848584	0	NA	0.01230796978	0.003339529499	0.99745	1.084567	0.997548	424.664589	0.9424316	1478314	76.3	1938386
EXP993914	ZNF878	PEAKS993914	ChipSeq/Patch/ZNF878-FL_AffSeq_IVT_BatchYWFB_F06_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF878-FL_AffSeq_IVT_BatchYWFB_F06_Cycle2_R2.fastq.gz	NA	36	0	55	7	75	6.50E-05	0	NA	0.0003200794208	0.003676634202	0.998743	1.093676	0.998768	827.805991	1.160662	1928426	81.0	2379948
EXP993915	ZNF878	PEAKS993915	ChipSeq/Patch/ZNF878-FL_AffSeq_IVT_BatchYWFB_F06_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF878-FL_AffSeq_IVT_BatchYWFB_F06_Cycle3_R2.fastq.gz	NA	29	1	68	12	85	0.0003027882623	2.35E-05	NA	0.0003680443533	0.003518608427	0.998218	1.101628	0.998243	577.784195	0.9525109	1236272	83.4	1482212
EXP993916	ZNF878	PEAKS993916	ChipSeq/Patch/ZNF878-FL_AffSeq_IVT_BatchYWFB_F06_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/ZNF878-FL_AffSeq_IVT_BatchYWFB_F06_Cycle4_R2.fastq.gz	NA	1798	12	93	23	80	0.002467141694	0.001015480973	NA	0.01597508323	0.003267940448	0.993748	1.217823	0.994782	204.83416	1.212466	1155922	82.4	1403050
EXP993917	PIN1	PEAKS993917	ChipSeq/Patch/PIN1-FL_AffSeq_IVT_BatchYWFB_F07_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/PIN1-FL_AffSeq_IVT_BatchYWFB_F07_Cycle1_R2.fastq.gz	NA	1928	0	38	6	1295	6.42E-05	0	NA	9.42E-05	0.002342893366	0.995672	1.041488	0.995938	261.616345	1.265868	1978282	77.2	2561002
EXP993918	PIN1	PEAKS993918	ChipSeq/Patch/PIN1-FL_AffSeq_IVT_BatchYWFB_F07_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/PIN1-FL_AffSeq_IVT_BatchYWFB_F07_Cycle2_R2.fastq.gz	NA	45	0	56	7	75	0.0001238434619	0	NA	0.0002676616756	0.003583470493	0.99822	1.092567	0.998283	602.73665	1.034838	2269628	83.7	2712286
EXP993919	PIN1	PEAKS993919	ChipSeq/Patch/PIN1-FL_AffSeq_IVT_BatchYWFB_F07_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/PIN1-FL_AffSeq_IVT_BatchYWFB_F07_Cycle3_R2.fastq.gz	NA	31	3	76	19	85	0.0010088638	0.0004201133714	NA	0.0008343096531	0.003999952663	0.998074	1.221081	0.998243	612.877514	0.7459124	1301002	84.1	1547056
EXP993920	PIN1	PEAKS993920	ChipSeq/Patch/PIN1-FL_AffSeq_IVT_BatchYWFB_F07_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/PIN1-FL_AffSeq_IVT_BatchYWFB_F07_Cycle4_R2.fastq.gz	NA	729	14	59	16	95	0.002541831876	0.002770245339	NA	0.01446032927	0.004351569318	0.99385	1.308959	0.995894	267.212698	0.7807174	656876	79.9	822314
EXP993921	PHF19	PEAKS993921	ChipSeq/Patch/PHF19-DBD_AffSeq_IVT_BatchYWFB_F08_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/PHF19-DBD_AffSeq_IVT_BatchYWFB_F08_Cycle1_R2.fastq.gz	NA	2201	0	32	6	-455	0.0001221812406	0	NA	8.40E-05	0.002707078112	0.995958	1.070157	0.996184	276.678075	1.626552	1881212	76.3	2465996
EXP993922	PHF19	PEAKS993922	ChipSeq/Patch/PHF19-DBD_AffSeq_IVT_BatchYWFB_F08_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/PHF19-DBD_AffSeq_IVT_BatchYWFB_F08_Cycle2_R2.fastq.gz	NA	46	1	60	25	75	0.0004502871954	8.79E-06	NA	0.0003228888669	0.004004261254	0.998542	1.084766	0.998571	712.884858	0.9334074	1761244	80.8	2180574
EXP993923	PHF19	PEAKS993923	ChipSeq/Patch/PHF19-DBD_AffSeq_IVT_BatchYWFB_F08_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/PHF19-DBD_AffSeq_IVT_BatchYWFB_F08_Cycle3_R2.fastq.gz	NA	2032	0	86	14	75	0.0003119552253	0	NA	0.0113929194	0.003292569436	0.996299	1.132791	0.996417	287.459604	1.048519	1483912	82.0	1808926
EXP993924	PHF19	PEAKS993924	ChipSeq/Patch/PHF19-DBD_AffSeq_IVT_BatchYWFB_F08_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/PHF19-DBD_AffSeq_IVT_BatchYWFB_F08_Cycle4_R2.fastq.gz	NA	1952	25	83	25	85	0.003544389522	0.002915011943	NA	0.02280113509	0.004990853782	0.989797	1.294128	0.992787	150.314867	1.503896	1199932	80.4	1491824
EXP993925	JUNB	PEAKS993925	ChipSeq/Patch/JUNB_AffSeq_IVT_BatchYWFB_F11_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/JUNB_AffSeq_IVT_BatchYWFB_F11_Cycle1_R2.fastq.gz	NA	1976	0	58	11	80	0.0002327641695	0	NA	0.009635961589	0.004268134823	0.997888	1.054245	0.997943	497.381406	0.8583084	2117726	76.8	2756282
EXP993926	JUNB	PEAKS993926	ChipSeq/Patch/JUNB_AffSeq_IVT_BatchYWFB_F11_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/JUNB_AffSeq_IVT_BatchYWFB_F11_Cycle2_R2.fastq.gz	NA	83	0	75	25	85	0.0004298706835	0	NA	0.0006057268722	0.003954099758	0.998077	1.092908	0.998141	554.480636	0.9555017	2252106	82.0	2747970
EXP993927	JUNB	PEAKS993927	ChipSeq/Patch/JUNB_AffSeq_IVT_BatchYWFB_F11_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/JUNB_AffSeq_IVT_BatchYWFB_F11_Cycle3_R2.fastq.gz	NA	1166	3	70	26	85	0.0008111730267	8.82E-05	NA	0.006638015296	0.004126401919	0.997857	1.111516	0.997984	516.523622	1.256214	1472664	81.2	1813782
EXP993928	JUNB	PEAKS993928	ChipSeq/Patch/JUNB_AffSeq_IVT_BatchYWFB_F11_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/JUNB_AffSeq_IVT_BatchYWFB_F11_Cycle4_R2.fastq.gz	NA	991	16	74	29	85	0.00387746255	0.001798243501	NA	0.01280847101	0.004892988456	0.994981	1.305741	0.996657	324.937913	1.071762	1062928	80.8	1316072
EXP993929	GCM1	PEAKS993929	ChipSeq/Patch/GCM1_AffSeq_IVT_BatchYWFB_F12_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/GCM1_AffSeq_IVT_BatchYWFB_F12_Cycle1_R2.fastq.gz	NA	7420	53	939	812	150	0.01028295429	0.001047523092	NA	0.02814006968	0.006818898486	0.999091	1.185194	0.999095	1109.12693	0.352351	1672070	77.4	2160882
EXP993930	GCM1	PEAKS993930	ChipSeq/Patch/GCM1_AffSeq_IVT_BatchYWFB_F12_Cycle2_R1.fastq.gz;SELEX_RawData/Phase3/YWF/GCM1_AffSeq_IVT_BatchYWFB_F12_Cycle2_R2.fastq.gz	NA	26063	2939	14456	6207	-10	0.1752999399	0	NA	0.2839409785	0.07801584778	0.974131	8.718467	0.977847	52.27149	0.4802525	1803728	63.1	2860542
EXP993931	GCM1	PEAKS993931	ChipSeq/Patch/GCM1_AffSeq_IVT_BatchYWFB_F12_Cycle3_R1.fastq.gz;SELEX_RawData/Phase3/YWF/GCM1_AffSeq_IVT_BatchYWFB_F12_Cycle3_R2.fastq.gz	NA	16039	1641	4543	1831	-10	0.3162099969	0	NA	0.5548583601	0.1160158944	0.927734	40.56449	0.942847	21.671059	0.4285691	606306	48.4	1253688
EXP993932	GCM1	PEAKS993932	ChipSeq/Patch/GCM1_AffSeq_IVT_BatchYWFB_F12_Cycle4_R1.fastq.gz;SELEX_RawData/Phase3/YWF/GCM1_AffSeq_IVT_BatchYWFB_F12_Cycle4_R2.fastq.gz	NA	8829	807	2011	804	170	0.3734996312	0.4376584188	NA	0.5989405217	0.1087641655	0.868351	61.52956	0.926939	20.169805	0.4356663	521620	49.8	1047702
EXP993933	PRDM2	PEAKS993933	ChipSeq/Patch/PRDM2-DBD-1_AffSeq_IVT_BatchYWFB_G01_Cycle1_R1.fastq.gz;SELEX_RawData/Phase3/YWF/PRDM2-DBD-1_AffSeq_IVT_BatchYWFB_G01_Cycle1_R2.fastq.gz	NA	1887	2	54	13	75	0.0004176670604	0.0001050573588	NA	0.009975324333	0.003487391836	0.998127	1.130468	0.998162	554.783668	1.018529	1358652	76.2	1783738
